track_id,genre,Wonder,Transcendence,Tenderness,Nostalgia,Peacefulness,Power,Joy,Tension,Sadness
101,rock,0.01075268817204301,0.13978494623655913,0.0967741935483871,0.16129032258064516,0.053763440860215055,0.13978494623655913,0.10752688172043011,0.12903225806451613,0.16129032258064516
102,rock,0.06666666666666667,0.02222222222222222,0.19999999999999998,0.3333333333333333,0.19999999999999998,0.0,0.1111111111111111,0.02222222222222222,0.04444444444444444
103,rock,0.056179775280898875,0.033707865168539325,0.033707865168539325,0.0898876404494382,0.0898876404494382,0.24719101123595505,0.2696629213483146,0.1348314606741573,0.0449438202247191
104,rock,0.10227272727272728,0.11363636363636363,0.1477272727272727,0.23863636363636365,0.125,0.022727272727272728,0.06818181818181818,0.07954545454545454,0.10227272727272728
105,rock,0.033707865168539325,0.12359550561797754,0.04494382022471911,0.202247191011236,0.101123595505618,0.1348314606741573,0.022471910112359553,0.12359550561797754,0.21348314606741575
106,rock,0.04395604395604395,0.04395604395604395,0.14285714285714285,0.24175824175824173,0.1978021978021978,0.021978021978021976,0.03296703296703296,0.03296703296703296,0.24175824175824173
107,rock,0.12359550561797754,0.15730337078651688,0.08988764044943821,0.11235955056179776,0.16853932584269662,0.05617977528089888,0.1348314606741573,0.07865168539325844,0.07865168539325844
108,rock,0.06666666666666665,0.14444444444444443,0.055555555555555546,0.17777777777777776,0.14444444444444443,0.1333333333333333,0.02222222222222222,0.15555555555555553,0.09999999999999998
109,rock,0.10112359550561797,0.05617977528089887,0.033707865168539325,0.07865168539325842,0.04494382022471909,0.23595505617977525,0.23595505617977525,0.17977528089887637,0.033707865168539325
110,rock,0.033707865168539325,0.08988764044943819,0.011235955056179773,0.07865168539325842,0.05617977528089887,0.2696629213483146,0.06741573033707865,0.19101123595505615,0.20224719101123595
111,rock,0.13186813186813187,0.03296703296703297,0.01098901098901099,0.05494505494505495,0.05494505494505495,0.2087912087912088,0.38461538461538464,0.07692307692307694,0.04395604395604396
112,rock,0.07777777777777777,0.11111111111111112,0.022222222222222223,0.17777777777777778,0.16666666666666666,0.14444444444444443,0.044444444444444446,0.16666666666666666,0.08888888888888889
113,rock,0.02197802197802198,0.054945054945054944,0.23076923076923075,0.23076923076923075,0.23076923076923075,0.0,0.01098901098901099,0.03296703296703297,0.18681318681318682
114,rock,0.032967032967032975,0.15384615384615385,0.021978021978021983,0.16483516483516483,0.09890109890109891,0.2087912087912088,0.05494505494505496,0.15384615384615385,0.10989010989010992
115,rock,0.03333333333333333,0.1111111111111111,0.03333333333333333,0.14444444444444443,0.06666666666666667,0.24444444444444444,0.06666666666666667,0.14444444444444443,0.15555555555555556
116,rock,0.044444444444444446,0.10000000000000002,0.13333333333333333,0.20000000000000004,0.13333333333333333,0.13333333333333333,0.11111111111111112,0.08888888888888889,0.05555555555555556
117,rock,0.03409090909090909,0.07954545454545454,0.17045454545454544,0.20454545454545453,0.2954545454545454,0.0,0.03409090909090909,0.05681818181818181,0.12499999999999999
118,rock,0.0375,0.0625,0.275,0.25,0.25,0.0,0.0125,0.0125,0.1
119,rock,0.1842105263157895,0.10526315789473684,0.05263157894736842,0.02631578947368421,0.0,0.21052631578947367,0.2894736842105263,0.13157894736842105,0.0
120,rock,0.07692307692307693,0.10256410256410257,0.12820512820512822,0.23076923076923075,0.10256410256410257,0.12820512820512822,0.07692307692307693,0.07692307692307693,0.07692307692307693
121,rock,0.10344827586206896,0.034482758620689655,0.0,0.0,0.0,0.3448275862068966,0.10344827586206896,0.3103448275862069,0.10344827586206896
122,rock,0.08571428571428572,0.05714285714285714,0.3142857142857143,0.19999999999999998,0.14285714285714285,0.08571428571428572,0.02857142857142857,0.05714285714285714,0.02857142857142857
123,rock,0.041666666666666664,0.0,0.0,0.08333333333333333,0.0,0.16666666666666666,0.5416666666666666,0.125,0.041666666666666664
124,rock,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.18181818181818182,0.13636363636363635,0.045454545454545456,0.09090909090909091,0.13636363636363635,0.22727272727272727
125,rock,0.0,0.0625,0.0625,0.125,0.0,0.0625,0.375,0.1875,0.125
126,rock,0.05555555555555556,0.11111111111111112,0.0,0.0,0.0,0.16666666666666669,0.5000000000000001,0.16666666666666669,0.0
127,rock,0.09523809523809523,0.0,0.0,0.14285714285714285,0.0,0.09523809523809523,0.2380952380952381,0.3333333333333333,0.09523809523809523
128,rock,0.17241379310344826,0.06896551724137931,0.0,0.17241379310344826,0.034482758620689655,0.13793103448275862,0.3103448275862069,0.06896551724137931,0.034482758620689655
129,rock,0.14814814814814817,0.07407407407407408,0.07407407407407408,0.03703703703703704,0.07407407407407408,0.22222222222222224,0.29629629629629634,0.07407407407407408,0.0
130,rock,0.16129032258064518,0.19354838709677422,0.0,0.03225806451612904,0.06451612903225808,0.19354838709677422,0.09677419354838711,0.19354838709677422,0.06451612903225808
131,rock,0.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.03571428571428571,0.07142857142857142,0.0,0.17857142857142858,0.42857142857142855
132,rock,0.08333333333333333,0.0,0.125,0.20833333333333334,0.08333333333333333,0.041666666666666664,0.25,0.08333333333333333,0.125
133,rock,0.03448275862068965,0.10344827586206895,0.1379310344827586,0.17241379310344826,0.3103448275862069,0.0689655172413793,0.0,0.0,0.17241379310344826
134,rock,0.0,0.11111111111111112,0.22222222222222224,0.14814814814814814,0.18518518518518517,0.07407407407407407,0.037037037037037035,0.07407407407407407,0.14814814814814814
135,rock,0.03703703703703704,0.03703703703703704,0.14814814814814817,0.07407407407407408,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.14814814814814817,0.11111111111111112
136,rock,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.1111111111111111,0.037037037037037035,0.25925925925925924,0.18518518518518517,0.2222222222222222,0.037037037037037035
137,rock,0.07999999999999999,0.0,0.039999999999999994,0.07999999999999999,0.0,0.27999999999999997,0.27999999999999997,0.19999999999999998,0.039999999999999994
138,rock,0.08333333333333333,0.0,0.0,0.041666666666666664,0.08333333333333333,0.2916666666666667,0.37500000000000006,0.08333333333333333,0.041666666666666664
139,rock,0.09677419354838711,0.06451612903225808,0.03225806451612904,0.12903225806451615,0.0,0.32258064516129037,0.03225806451612904,0.16129032258064518,0.16129032258064518
140,rock,0.15384615384615385,0.0,0.038461538461538464,0.11538461538461539,0.038461538461538464,0.23076923076923078,0.3076923076923077,0.11538461538461539,0.0
141,rock,0.08695652173913043,0.08695652173913043,0.0,0.17391304347826086,0.043478260869565216,0.13043478260869565,0.043478260869565216,0.13043478260869565,0.30434782608695654
142,rock,0.0,0.1111111111111111,0.07407407407407406,0.1111111111111111,0.18518518518518515,0.07407407407407406,0.0,0.18518518518518515,0.25925925925925924
143,rock,0.06896551724137931,0.10344827586206898,0.06896551724137931,0.10344827586206898,0.27586206896551724,0.10344827586206898,0.13793103448275862,0.06896551724137931,0.06896551724137931
144,rock,0.15384615384615383,0.03846153846153846,0.0,0.0,0.07692307692307691,0.15384615384615383,0.34615384615384615,0.23076923076923075,0.0
145,rock,0.0,0.0,0.1111111111111111,0.2962962962962963,0.33333333333333337,0.037037037037037035,0.0,0.037037037037037035,0.18518518518518517
146,rock,0.09677419354838711,0.12903225806451615,0.12903225806451615,0.16129032258064518,0.12903225806451615,0.06451612903225808,0.09677419354838711,0.03225806451612904,0.16129032258064518
147,rock,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.23333333333333334,0.19999999999999998,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.13333333333333333
148,rock,0.2,0.0,0.04,0.16,0.12,0.12,0.2,0.12,0.04
149,rock,0.03571428571428571,0.03571428571428571,0.17857142857142858,0.25,0.32142857142857145,0.0,0.0,0.03571428571428571,0.14285714285714285
150,rock,0.07142857142857144,0.25000000000000006,0.07142857142857144,0.10714285714285715,0.14285714285714288,0.07142857142857144,0.03571428571428572,0.14285714285714288,0.10714285714285715
151,rock,0.0,0.0,0.14285714285714285,0.21428571428571427,0.10714285714285714,0.17857142857142855,0.21428571428571427,0.03571428571428571,0.10714285714285714
152,rock,0.03125,0.125,0.0,0.15625,0.0,0.34375,0.0625,0.15625,0.125
153,rock,0.037037037037037035,0.037037037037037035,0.0,0.37037037037037035,0.18518518518518517,0.037037037037037035,0.07407407407407407,0.0,0.25925925925925924
154,rock,0.07407407407407408,0.07407407407407408,0.03703703703703704,0.1851851851851852,0.1851851851851852,0.03703703703703704,0.1851851851851852,0.07407407407407408,0.14814814814814817
155,rock,0.0,0.2,0.04,0.2,0.16,0.12,0.12,0.08,0.08
156,rock,0.12,0.0,0.0,0.0,0.04,0.24,0.56,0.04,0.0
157,rock,0.08,0.12,0.08,0.12,0.12,0.04,0.12,0.16,0.16
158,rock,0.16666666666666666,0.1388888888888889,0.027777777777777773,0.1388888888888889,0.16666666666666666,0.08333333333333333,0.1388888888888889,0.055555555555555546,0.08333333333333333
159,rock,0.12500000000000003,0.0,0.16666666666666669,0.25000000000000006,0.16666666666666669,0.04166666666666667,0.08333333333333334,0.16666666666666669,0.0
160,rock,0.0,0.08695652173913043,0.13043478260869565,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.17391304347826086,0.30434782608695654,0.08695652173913043
161,rock,0.0,0.08333333333333334,0.04166666666666667,0.04166666666666667,0.08333333333333334,0.12500000000000003,0.0,0.5416666666666667,0.08333333333333334
162,rock,0.0,0.038461538461538464,0.0,0.11538461538461539,0.0,0.3461538461538462,0.2692307692307693,0.19230769230769232,0.038461538461538464
163,rock,0.03571428571428571,0.03571428571428571,0.14285714285714285,0.25,0.07142857142857142,0.17857142857142858,0.10714285714285714,0.10714285714285714,0.07142857142857142
164,rock,0.06896551724137931,0.06896551724137931,0.20689655172413796,0.20689655172413796,0.13793103448275862,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.1724137931034483
165,rock,0.0,0.06896551724137931,0.3448275862068966,0.20689655172413796,0.27586206896551724,0.0,0.0,0.0,0.10344827586206898
166,rock,0.09999999999999999,0.03333333333333333,0.09999999999999999,0.30000000000000004,0.09999999999999999,0.09999999999999999,0.13333333333333333,0.06666666666666667,0.06666666666666667
167,rock,0.10526315789473685,0.052631578947368425,0.10526315789473685,0.15789473684210528,0.10526315789473685,0.052631578947368425,0.2105263157894737,0.10526315789473685,0.10526315789473685
168,rock,0.08,0.0,0.08,0.36,0.2,0.0,0.04,0.08,0.16
169,rock,0.16666666666666666,0.041666666666666664,0.0,0.041666666666666664,0.0,0.25,0.37499999999999994,0.125,0.0
170,rock,0.11538461538461539,0.07692307692307693,0.19230769230769232,0.2692307692307692,0.15384615384615385,0.0,0.038461538461538464,0.0,0.15384615384615385
171,rock,0.0,0.11111111111111112,0.0,0.07407407407407408,0.07407407407407408,0.22222222222222224,0.14814814814814817,0.29629629629629634,0.07407407407407408
172,rock,0.1379310344827586,0.0689655172413793,0.17241379310344826,0.2758620689655172,0.17241379310344826,0.03448275862068965,0.10344827586206895,0.03448275862068965,0.0
173,rock,0.10810810810810809,0.05405405405405404,0.02702702702702702,0.16216216216216214,0.18918918918918917,0.13513513513513511,0.24324324324324323,0.08108108108108107,0.0
174,rock,0.07692307692307693,0.038461538461538464,0.0,0.07692307692307693,0.0,0.34615384615384615,0.15384615384615385,0.19230769230769232,0.11538461538461539
175,rock,0.0689655172413793,0.0689655172413793,0.17241379310344826,0.2758620689655172,0.17241379310344826,0.0689655172413793,0.0689655172413793,0.0,0.10344827586206895
176,rock,0.0,0.0,0.13636363636363638,0.15909090909090912,0.15909090909090912,0.0,0.022727272727272728,0.022727272727272728,0.5
177,rock,0.0,0.03225806451612903,0.19354838709677416,0.19354838709677416,0.25806451612903225,0.09677419354838708,0.09677419354838708,0.03225806451612903,0.09677419354838708
178,rock,0.14285714285714285,0.07142857142857142,0.17857142857142858,0.14285714285714285,0.2857142857142857,0.03571428571428571,0.07142857142857142,0.07142857142857142,0.0
179,rock,0.08695652173913043,0.08695652173913043,0.0,0.13043478260869565,0.043478260869565216,0.0,0.4347826086956522,0.17391304347826086,0.043478260869565216
